School ID,School,Total,White No,White Pct,African American No,African American Pct,Native American No,Native American Pct,Asian Pacific Islander No,Asian Pacific Islander Pct,Hispanic No,Hispanic Pct,Year
400030,CICS - W. Belden,501,6.0,1.2,44.0,8.8,0.0,0.0,0.0,0.0,451.0,90.0,2009
400024,CICS- Basil,730,0.0,0.0,688.0,94.2,0.0,0.0,1.0,0.1,41.0,5.6,2009
400028,CICS- Prairie,425,1.0,0.2,254.0,59.8,0.0,0.0,0.0,0.0,170.0,40.0,2009
400029,CICS- Washington,427,0.0,0.0,426.0,99.8,0.0,0.0,0.0,0.0,1.0,0.2,2009
400031,CICS- Wrightwood,722,4.0,0.6,712.0,98.6,1.0,0.1,0.0,0.0,5.0,0.7,2009
400039,Erie Charter,247,7.0,2.8,39.0,15.8,0.0,0.0,1.0,0.4,200.0,81.0,2009
400042,Ford Power House Chrt HS,260,0.0,0.0,258.0,99.2,0.0,0.0,0.0,0.0,2.0,0.8,2009
400041,Galapagos Charter,316,0.0,0.0,313.0,99.1,0.0,0.0,0.0,0.0,3.0,0.9,2009
400044,KIPP Ascend Charter,320,1.0,0.3,314.0,98.1,0.0,0.0,0.0,0.0,5.0,1.6,2009
400046,LEARN Chrt -  Butler,491,3.0,0.6,484.0,98.6,0.0,0.0,0.0,0.0,4.0,0.8,2009
400048,LEARN Chrt - EXCEL,244,0.0,0.0,241.0,98.8,0.0,0.0,1.0,0.4,2.0,0.8,2009
400047,LEARN Chrt - North Lawndale,222,0.0,0.0,220.0,99.1,0.0,0.0,0.0,0.0,2.0,0.9,2009
400049,Legacy Charter,368,0.0,0.0,364.0,98.9,0.0,0.0,0.0,0.0,4.0,1.1,2009
400011,"Locke, A. Charter",511,0.0,0.0,507.0,99.2,0.0,0.0,0.0,0.0,4.0,0.8,2009
400050,Namaste Charter,370,37.0,10.0,29.0,7.8,4.0,1.1,10.0,2.7,290.0,78.4,2009
400052,Nobel St Chrt HS - Comer,294,1.0,0.3,279.0,94.9,0.0,0.0,0.0,0.0,14.0,4.8,2009
400057,Nobel St ChrtHS - UIC College Prep,399,21.0,5.3,92.0,23.1,0.0,0.0,7.0,1.8,279.0,69.9,2009
400097,Noble St Chrt HS - Chgo Bulls College,229,3.0,1.3,103.0,45.0,0.0,0.0,0.0,0.0,123.0,53.7,2009
400056,Noble St Chrt HS - Clark,426,10.0,2.3,274.0,64.3,0.0,0.0,0.0,0.0,142.0,33.3,2009
400053,Noble St Chrt HS - Golder,422,26.0,6.2,54.0,12.8,0.0,0.0,5.0,1.2,337.0,79.9,2009
400054,Noble St Chrt HS - Prtizker,595,9.0,1.5,36.0,6.1,0.0,0.0,8.0,1.3,542.0,91.1,2009
400055,Noble St Chrt HS - Rauner,513,27.0,5.3,76.0,14.8,0.0,0.0,7.0,1.4,403.0,78.6,2009
400051,Noble St Chrt Hs -College Prep,550,17.0,3.1,80.0,14.5,1.0,0.2,3.0,0.5,449.0,81.6,2009
400098,Noble St Chrt HS- Muchin,255,15.0,5.9,117.0,45.9,0.0,0.0,8.0,3.1,115.0,45.1,2009
400059,North Lawndale Chrt - Collins,332,0.0,0.0,328.0,98.8,0.0,0.0,0.0,0.0,4.0,1.2,2009
400058,North Lawndale Chrt -Christiana,409,1.0,0.2,400.0,97.8,0.0,0.0,0.0,0.0,8.0,2.0,2009
400060,Passages Chrt,291,23.0,7.9,158.0,54.3,3.0,1.0,63.0,21.6,44.0,15.1,2009
400064,Perspectives Chrt  - Joslin,351,13.0,3.7,216.0,61.5,1.0,0.3,4.0,1.1,117.0,33.3,2009
400062,Perspectives Chrt - Cal Tech HS,447,0.0,0.0,446.0,99.8,0.0,0.0,0.0,0.0,1.0,0.2,2009
400061,Perspectives Chrt - Calumet HS,485,0.0,0.0,484.0,99.8,1.0,0.2,0.0,0.0,0.0,0.0,2009
400067,Perspectives Chrt - Claumet MS,398,0.0,0.0,396.0,99.5,0.0,0.0,1.0,0.3,1.0,0.3,2009
400066,Perspectives Chrt - ITT Math/Science,520,8.0,1.5,476.0,91.5,2.0,0.4,2.0,0.4,32.0,6.2,2009
400069,Polaris Charter Acad,244,1.0,0.4,221.0,90.6,0.0,0.0,0.0,0.0,22.0,9.0,2009
400071,Providence-Englewood Chrt,415,0.0,0.0,410.0,98.8,1.0,0.2,0.0,0.0,4.0,1.0,2009
400072,Shabazz Charter,304,0.0,0.0,303.0,99.7,0.0,0.0,0.0,0.0,1.0,0.3,2009
400073,Shabazz Chrt - DuSable,372,1.0,0.3,369.0,99.2,0.0,0.0,0.0,0.0,2.0,0.5,2009
400074,Shabazz Chrt - Sizmore,203,0.0,0.0,201.0,99.0,1.0,0.5,0.0,0.0,1.0,0.5,2009
400075,U Of C Chrt - Donoghue,382,1.0,0.3,380.0,99.5,0.0,0.0,0.0,0.0,1.0,0.3,2009
400076,U Of C Chrt - North Kenwood,307,4.0,1.3,301.0,98.0,0.0,0.0,1.0,0.3,1.0,0.3,2009
400077,U Of C Chrt - Woodlawn,521,2.0,0.4,511.0,98.1,0.0,0.0,1.0,0.2,7.0,1.3,2009
400078,U of C Chrt - Woodson,353,0.0,0.0,348.0,98.6,1.0,0.3,1.0,0.3,3.0,0.8,2009
400085,UNO Charter - Major Garcia,284,0.0,0.0,3.0,1.1,1.0,0.4,1.0,0.4,279.0,98.2,2009
400089,UNO Charter - Marquez,539,6.0,1.1,6.0,1.1,0.0,0.0,0.0,0.0,527.0,97.8,2009
400082,UNO Chrt - Fuentes,526,12.0,2.3,9.0,1.7,1.0,0.2,6.0,1.1,498.0,94.7,2009
400081,UNO Chrt - Las Casas,266,2.0,0.8,3.0,1.1,0.0,0.0,0.0,0.0,261.0,98.1,2009
400083,UNO Chrt - Paz Interm,374,0.0,0.0,129.0,34.5,0.0,0.0,1.0,0.3,244.0,65.2,2009
400080,UNO Chrt - PFC Torres,587,9.0,1.5,10.0,1.7,0.0,0.0,1.0,0.2,567.0,96.6,2009
400079,UNO Chrt - SPC Zizumbo,583,11.0,1.9,4.0,0.7,0.0,0.0,5.0,0.9,563.0,96.6,2009
400084,UNO Chrt - Tamayo,269,2.0,0.7,1.0,0.4,0.0,0.0,0.0,0.0,266.0,98.9,2009
400086,Urban Prep Chtr HS,565,1.0,0.2,564.0,99.8,0.0,0.0,0.0,0.0,0.0,0.0,2009
400087,Yng Women Ldrshp Chrt,334,22.0,6.6,263.0,78.7,0.0,0.0,1.0,0.3,48.0,14.4,2009
609686,Youth Connect Chrt,3408,93.0,2.7,2340.0,68.7,2.0,0.1,13.0,0.4,960.0,28.2,2009
400018,Austin Bus & Entrp HS,486,3.0,0.6,482.0,99.2,0.0,0.0,0.0,0.0,1.0,0.2,2009
400021,Catalyst Circle Rock,336,0.0,0.0,334.0,99.4,0.0,0.0,0.0,0.0,2.0,0.6,2009
400091,Chicago Adv Tech Acad HS,146,7.0,4.8,116.0,79.5,0.0,0.0,1.0,0.7,22.0,15.1,2009
400022,Chicago Arts HS,146,32.0,21.9,70.0,47.9,0.0,0.0,4.0,2.7,40.0,27.4,2009
400093,Chicago Talent Dev HS,94,1.0,1.1,91.0,96.8,0.0,0.0,0.0,0.0,2.0,2.1,2009
400038,Community Service West HS,151,0.0,0.0,146.0,96.7,0.0,0.0,0.0,0.0,5.0,3.3,2009
400094,EPIC Acad HS,119,0.0,0.0,82.0,68.9,0.0,0.0,0.0,0.0,37.0,31.1,2009
400040,Frazier Prep Acad,486,0.0,0.0,481.0,99.0,0.0,0.0,0.0,0.0,5.0,1.0,2009
400095,Garfield Park Prep Acad,118,1.0,0.8,111.0,94.1,0.0,0.0,0.0,0.0,6.0,5.1,2009
400009,Globel Citizenship,150,17.0,11.3,11.0,7.3,0.0,0.0,1.0,0.7,121.0,80.7,2009
400043,Hope Inst Learning Acad,210,15.0,7.1,140.0,66.7,2.0,1.0,1.0,0.5,52.0,24.8,2009
400045,Nkrumah Academy,109,0.0,0.0,109.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2009
400068,Plato Learning Acad,322,1.0,0.3,319.0,99.1,0.0,0.0,0.0,0.0,2.0,0.6,2009
400096,Rowe,149,6.0,4.0,41.0,27.5,3.0,2.0,1.0,0.7,98.0,65.8,2009
400102,Urban Prep Acad - E Garfield HS,125,0.0,0.0,123.0,98.4,0.0,0.0,0.0,0.0,2.0,1.6,2009
609772,Addams,912,36.0,3.9,15.0,1.6,0.0,0.0,0.0,0.0,861.0,94.4,2009
609951,Ariel,462,2.0,0.4,453.0,98.1,0.0,0.0,1.0,0.2,6.0,1.3,2009
609782,Audubon,508,259.0,51.0,32.0,6.3,7.0,1.4,25.0,4.9,185.0,36.4,2009
609796,Beaubien,1178,463.0,39.3,49.0,4.2,9.0,0.8,197.0,16.7,460.0,39.0,2009
610350,Black Magnet,486,4.0,0.8,475.0,97.7,2.0,0.4,0.0,0.0,5.0,1.0,2009
609810,Bridge,887,537.0,60.5,18.0,2.0,4.0,0.5,26.0,2.9,302.0,34.0,2009
610317,Brighton Park,891,18.0,2.0,5.0,0.6,1.0,0.1,4.0,0.4,863.0,96.9,2009
610381,Bronzeville Mil HS,549,2.0,0.4,543.0,98.9,0.0,0.0,0.0,0.0,4.0,0.7,2009
609726,Brooks CPHS,749,9.0,1.2,646.0,86.2,3.0,0.4,1.0,0.1,90.0,12.0,2009
609817,Budlong,828,267.0,32.2,41.0,5.0,2.0,0.2,174.0,21.0,344.0,41.5,2009
609829,Burroughs,511,27.0,5.3,9.0,1.8,0.0,0.0,2.0,0.4,473.0,92.6,2009
609837,Carnegie,705,2.0,0.3,690.0,97.9,1.0,0.1,5.0,0.7,7.0,1.0,2009
609842,Carson,1330,7.0,0.5,87.0,6.5,0.0,0.0,0.0,0.0,1236.0,92.9,2009
609849,Cassell,334,254.0,76.0,51.0,15.3,2.0,0.6,3.0,0.9,24.0,7.2,2009
609753,Chicago Agr Sci HS,595,195.0,32.8,316.0,53.1,1.0,0.2,3.0,0.5,80.0,13.4,2009
609861,Clissold,610,182.0,29.8,382.0,62.6,1.0,0.2,9.0,1.5,36.0,5.9,2009
610170,Columbia Explorers,1106,33.0,3.0,5.0,0.5,1.0,0.1,1.0,0.1,1066.0,96.4,2009
609756,Curie HS,3578,154.0,4.3,481.0,13.4,0.0,0.0,193.0,5.4,2750.0,76.9,2009
609879,Dawes,1159,23.0,2.0,297.0,25.6,1.0,0.1,3.0,0.3,835.0,72.0,2009
610402,DeVry Advantage HS,218,16.0,7.3,94.0,43.1,0.0,0.0,10.0,4.6,98.0,45.0,2009
609874,Dirksen,722,534.0,74.0,37.0,5.1,0.0,0.0,61.0,8.4,90.0,12.5,2009
609893,Dore,619,285.0,46.0,27.0,4.4,2.0,0.3,5.0,0.8,300.0,48.5,2009
610316,Earhart,286,1.0,0.3,285.0,99.7,0.0,0.0,0.0,0.0,0.0,0.0,2009
609898,Eberhart,1801,36.0,2.0,109.0,6.1,1.0,0.1,1.0,0.1,1654.0,91.8,2009
609912,Farnsworth,587,278.0,47.4,21.0,3.6,3.0,0.5,55.0,9.4,230.0,39.2,2009
609930,Funston,592,6.0,1.0,59.0,10.0,0.0,0.0,1.0,0.2,526.0,88.9,2009
610009,Galileo Magnet,628,74.0,11.8,151.0,24.0,2.0,0.3,41.0,6.5,360.0,57.3,2009
609942,Goethe,749,68.0,9.1,31.0,4.1,1.0,0.1,9.0,1.2,640.0,85.4,2009
609949,Gray,1265,225.0,17.8,40.0,3.2,4.0,0.3,36.0,2.8,960.0,75.9,2009
609952,"Greene, N.",642,42.0,6.5,6.0,0.9,0.0,0.0,8.0,1.2,586.0,91.3,2009
609956,Grimes,490,94.0,19.2,10.0,2.0,0.0,0.0,1.0,0.2,385.0,78.6,2009
609944,Grissom,322,90.0,28.0,16.0,5.0,1.0,0.3,3.0,0.9,212.0,65.8,2009
