,Unnamed: 0_x,Unnamed: 0.1,Year,Dept/Unit Number,Job Title_Chief Safety & Security OFF,Job Title_Flex Team Security Officer,Job Title_Safety And Security Off,Job Title_School Security Officer,Job Title_Senior School Security Officer,Job Title_Senior Security Officer,Total Security,Total Security_Filled,Job Title_Career Counseling Manager,Job Title_Director of Counseling,"Job Title_Director, School Counseling & Post Secondary Advising",Job Title_Guidance Counselor Assistant,Job Title_HS Counseling Specialist,Job Title_K‐8 Counseling Specialist,Job Title_Manager-Secdry Schl Counselng,Job Title_School Counselor,Total Counseling,Total Counseling_Filled,School ID,pos_name_0,Unit_Number,Notes,Unnamed: 26,Unit Number,Unnamed: 0_y,Unit,School,Total,Bilingual_N,Bilingual_P,IEP_N,IEP_P,Free_Lunch_N,Free_Lunch_P
309,412,1169,2011,46201,0,0,0,10,0,0,10,10,0,0,0,0,0,0,0,5,5,5,609718,KENNEDY HS,46201,,1420.0,609718,326,609718,John F Kennedy High School,1588.0,80.0,0.0504,296.0,0.1864,1295.0,0.8155
310,413,1714,2012,46201,0,0,0,10,1,1,12,11,0,0,0,0,0,0,0,5,5,5,609718,KENNEDY HS,46201,,1420.0,609718,328,609718,John F Kennedy High School,1505.0,78.0,0.0518,291.0,0.1934,1270.0,0.8439
311,414,2233,2013,46201,0,0,0,10,1,0,11,10,0,0,0,0,0,0,0,3,3,3,609718,KENNEDY HS,46201,,1420.0,609718,307,609718,John F Kennedy High School,1506.0,105.0,0.0697211155378486,291.0,0.19322709163346613,1296.0,0.8605577689243028
312,415,2745,2014,46201,0,0,0,12,1,0,13,12,0,0,0,0,0,0,0,3,3,3,609718,KENNEDY HS,46201,,1420.0,609718,310,609718,John F Kennedy High School,1568.0,84.0,0.0536,297.0,0.1894,1346.0,0.8584
313,416,659,2010,46211,0,0,0,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,609719,LAKE VIEW HS,46211,,1430.0,1430,40,1430,Lake View HS,1553.0,89.0,0.05730843528654218,164.0,0.1056020605280103,1326.0,0.8538312942691565
314,417,1170,2011,46211,0,0,0,5,0,0,5,5,0,0,0,0,0,0,0,5,5,5,609719,LAKE VIEW HS,46211,,1430.0,609719,376,609719,Lake View High School,1502.0,86.0,0.0573,144.0,0.0959,1338.0,0.8908
315,418,1715,2012,46211,0,0,0,6,0,0,6,5,0,0,0,0,0,0,0,5,5,5,609719,LAKE VIEW HS,46211,,1430.0,609719,377,609719,Lake View High School,1545.0,96.0,0.0621,166.0,0.1074,1386.0,0.8971
316,419,2234,2013,46211,0,0,0,5,0,0,5,5,0,0,0,2,0,0,0,2,4,4,609719,LAKE VIEW HS,46211,,1430.0,609719,355,609719,Lake View High School,1436.0,64.0,0.04456824512534819,177.0,0.12325905292479107,1260.0,0.8774373259052924
317,420,2746,2014,46211,0,0,0,5,0,0,5,5,0,0,0,2,0,0,0,3,5,4,609719,LAKE VIEW HS,46211,,1430.0,609719,359,609719,Lake View High School,1347.0,46.0,0.0341,177.0,0.1314,1188.0,0.882
318,421,662,2010,46251,0,0,0,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,609725,MORGAN PARK HS,46251,,1490.0,1490,45,1490,Morgan Park HS,1658.0,2.0,0.0012062726176115801,213.0,0.1284680337756333,1203.0,0.7255729794933655
319,422,1173,2011,46251,0,0,0,7,0,0,7,7,0,0,0,0,0,0,0,5,5,5,609725,MORGAN PARK HS,46251,,1490.0,609725,444,609725,Morgan Park High School,1571.0,1.0,0.0006,205.0,0.1305,1272.0,0.8097
320,423,1718,2012,46251,0,0,0,7,5,0,12,12,0,0,0,0,0,0,0,5,5,5,609725,MORGAN PARK HS,46251,,1490.0,609725,445,609725,Morgan Park High School,1449.0,1.0,0.0007,175.0,0.1208,1169.0,0.8068
321,424,2237,2013,46251,0,0,0,4,3,0,7,7,0,0,0,0,0,0,0,6,6,6,609725,MORGAN PARK HS,46251,,1490.0,609725,420,609725,Morgan Park High School,1431.0,1.0,0.0006988120195667365,172.0,0.12019566736547868,1150.0,0.803633822501747
322,425,2238,2013,46251,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,609725,MORGAN PARK HS,46251,,1490.0,609725,420,609725,Morgan Park High School,1431.0,1.0,0.0006988120195667365,172.0,0.12019566736547868,1150.0,0.803633822501747
323,426,2749,2014,46251,0,0,0,6,4,0,10,8,0,0,0,0,0,0,0,6,6,6,609725,MORGAN PARK HS,46251,,1490.0,609725,426,609725,Morgan Park High School,1436.0,5.0,0.0035,167.0,0.1163,1234.0,0.8593
324,427,663,2010,46261,0,0,0,10,0,0,10,10,0,0,0,0,0,0,0,0,0,0,609727,PHILLIPS HS,46261,,1510.0,1510,47,1510,Phillips HS,687.0,2.0,0.002911208151382824,147.0,0.21397379912663755,671.0,0.9767103347889374
325,428,1174,2011,46261,0,0,0,9,0,0,9,9,0,0,0,0,0,0,0,2,2,1,609727,PHILLIPS HS,46261,,1510.0,609727,640,609727,Wendell Phillips Academy High School,593.0,3.0,0.0051,118.0,0.19899999999999998,575.0,0.9696
326,429,1719,2012,46261,0,0,0,16,1,0,17,17,0,0,0,1,0,0,0,4,5,4,609727,PHILLIPS HS,46261,,1510.0,609727,638,609727,Wendell Phillips Academy High School,647.0,2.0,0.0031,143.0,0.221,635.0,0.9815
327,430,2239,2013,46261,0,0,0,8,1,0,9,9,0,0,0,0,0,0,0,3,3,3,609727,PHILLIPS HS,46261,,1510.0,609727,611,609727,Wendell Phillips Academy High School,670.0,8.0,0.011940298507462687,136.0,0.20298507462686569,651.0,0.971641791044776
328,431,2750,2014,46261,0,0,0,7,1,0,8,7,0,0,0,0,0,0,0,4,4,4,609727,PHILLIPS HS,46261,,1510.0,609727,621,609727,Wendell Phillips Academy High School,614.0,4.0,0.0065,114.0,0.1857,595.0,0.9691
329,432,665,2010,46281,0,0,0,4,0,0,4,4,0,0,0,2,0,0,0,0,2,2,609729,SCHURZ HS,46281,,1530.0,1530,49,1530,Schurz HS,2235.0,264.0,0.11812080536912753,396.0,0.17718120805369128,2023.0,0.9051454138702459
330,433,1176,2011,46281,0,0,0,5,0,0,5,4,0,0,0,2,0,0,0,7,9,8,609729,SCHURZ HS,46281,,1530.0,609729,75,609729,Carl Schurz High School,2364.0,305.0,0.129,388.0,0.1641,2245.0,0.9497
331,434,1721,2012,46281,0,0,0,5,8,0,13,11,0,0,0,1,0,0,0,8,9,9,609729,SCHURZ HS,46281,,1530.0,609729,78,609729,Carl Schurz High School,2395.0,308.0,0.1286,403.0,0.1683,2267.0,0.9466
332,435,2241,2013,46281,0,0,0,5,5,0,10,10,0,0,0,0,0,0,0,7,7,7,609729,SCHURZ HS,46281,,1530.0,609729,69,609729,Carl Schurz High School,2379.0,318.0,0.13366960907944514,410.0,0.1723413198823035,2269.0,0.953762084909626
333,436,2242,2013,46281,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,609729,SCHURZ HS,46281,,1530.0,609729,69,609729,Carl Schurz High School,2379.0,318.0,0.13366960907944514,410.0,0.1723413198823035,2269.0,0.953762084909626
334,437,2752,2014,46281,0,0,0,6,5,0,11,10,0,0,0,0,0,0,0,7,7,6,609729,SCHURZ HS,46281,,1530.0,609729,68,609729,Carl Schurz High School,2302.0,398.0,0.1729,408.0,0.1772,2156.0,0.9366
335,438,669,2010,46321,0,0,0,8,0,0,8,8,0,0,0,1,0,0,0,0,1,1,609738,LINCOLN PARK HS,46321,,1620.0,1620,57,1620,Lincoln Park HS,2228.0,31.0,0.013913824057450628,141.0,0.06328545780969479,1149.0,0.5157091561938959
336,439,1180,2011,46321,0,0,0,8,0,0,8,8,0,0,0,1,0,0,0,4,5,5,609738,LINCOLN PARK HS,46321,,1620.0,609738,393,609738,Lincoln Park High School,2342.0,39.0,0.0167,140.0,0.0598,1344.0,0.5739
337,440,1725,2012,46321,0,0,0,10,0,0,10,9,0,0,0,1,0,0,0,4,5,4,609738,LINCOLN PARK HS,46321,,1620.0,609738,395,609738,Lincoln Park High School,2233.0,34.0,0.0152,155.0,0.0694,1256.0,0.5625
338,441,2247,2013,46321,0,0,0,9,1,0,10,10,0,0,0,1,0,0,0,7,8,8,609738,LINCOLN PARK HS,46321,,1620.0,609738,375,609738,Lincoln Park High School,2230.0,19.0,0.008520179372197309,165.0,0.07399103139013452,1199.0,0.5376681614349775
339,442,2756,2014,46321,0,0,0,9,1,0,10,9,0,0,0,1,0,0,0,7,8,7,609738,LINCOLN PARK HS,46321,,1620.0,609738,379,609738,Lincoln Park High School,2267.0,53.0,0.0234,163.0,0.0719,1321.0,0.5827
340,443,672,2010,46361,0,0,0,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,609746,KENWOOD HS,46361,,1710.0,1710,63,1710,Kenwood HS,1815.0,21.0,0.011570247933884295,173.0,0.09531680440771348,1410.0,0.7768595041322314
341,444,1183,2011,46361,0,0,0,6,0,0,6,6,0,0,0,0,0,0,0,7,7,7,609746,KENWOOD HS,46361,,1710.0,609746,373,609746,Kenwood Academy High School,1851.0,17.0,0.0092,190.0,0.1026,1460.0,0.7888
342,445,1728,2012,46361,0,0,0,6,5,0,11,11,0,0,0,0,0,0,0,8,8,7,609746,KENWOOD HS,46361,,1710.0,609746,374,609746,Kenwood Academy High School,1839.0,16.0,0.0087,183.0,0.0995,1391.0,0.7564
343,446,2250,2013,46361,0,0,0,5,3,0,8,8,0,0,0,1,0,0,0,4,5,5,609746,KENWOOD HS,46361,,1710.0,609746,350,609746,Kenwood Academy High School,1814.0,16.0,0.008820286659316428,151.0,0.08324145534729879,1313.0,0.7238147739801544
344,447,2759,2014,46361,0,0,0,5,3,0,8,8,0,0,0,1,0,0,0,4,5,5,609746,KENWOOD HS,46361,,1710.0,609746,353,609746,Kenwood Academy High School,1757.0,16.0,0.0091,132.0,0.0751,1268.0,0.7217
345,448,673,2010,46371,0,0,0,2,0,0,2,2,0,0,0,1,0,0,0,0,1,1,609751,KING HS,46371,,1760.0,1760,67,1760,King CPHS,936.0,3.0,0.003205128205128205,90.0,0.09615384615384616,621.0,0.6634615384615384
346,449,1184,2011,46371,0,0,0,2,0,0,2,2,0,0,0,1,0,0,0,3,4,4,609751,KING HS,46371,,1760.0,609751,153,609751,Dr  Martin Luther King  Jr  College Prep HS,919.0,5.0,0.0054,87.0,0.0947,714.0,0.7769
347,450,1729,2012,46371,0,0,0,2,3,0,5,5,0,0,0,0,0,0,0,3,3,3,609751,KING HS,46371,,1760.0,609751,155,609751,Dr  Martin Luther King  Jr  College Prep HS,879.0,6.0,0.0068,75.0,0.0853,695.0,0.7907
348,451,2251,2013,46371,0,0,0,3,3,0,6,5,0,0,0,0,0,0,0,2,2,2,609751,KING HS,46371,,1760.0,609751,149,609751,Dr  Martin Luther King  Jr  College Prep HS,804.0,10.0,0.01243781094527363,76.0,0.0945273631840796,615.0,0.7649253731343284
349,452,2760,2014,46371,0,0,0,3,3,0,6,5,0,0,0,0,0,0,0,2,2,2,609751,KING HS,46371,,1760.0,609751,147,609751,Dr  Martin Luther King  Jr  College Prep HS,739.0,7.0,0.0095,62.0,0.0839,596.0,0.8065
350,453,674,2010,46381,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,609760,CARVER MILITARY HS,46381,,1850.0,1850,75,1850,Carver Mil Acad HS,550.0,18.0,0.03272727272727273,34.0,0.06181818181818183,531.0,0.9654545454545456
351,454,1185,2011,46381,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,2,2,2,609760,CARVER MILITARY HS,46381,,1850.0,609760,242,609760,George Washington Carver Military Academy HS,532.0,17.0,0.032,43.0,0.0808,518.0,0.9737
352,455,1730,2012,46381,0,0,0,3,1,0,4,4,0,0,0,0,0,0,0,2,2,2,609760,CARVER MILITARY HS,46381,,1850.0,609760,242,609760,George Washington Carver Military Academy HS,531.0,12.0,0.0226,50.0,0.0942,518.0,0.9755
353,456,2252,2013,46381,0,0,0,3,1,0,4,4,0,0,0,0,0,0,0,2,2,2,609760,CARVER MILITARY HS,46381,,1850.0,609760,227,609760,George Washington Carver Military Academy HS,529.0,13.0,0.02457466918714556,46.0,0.08695652173913042,506.0,0.9565217391304348
354,457,2761,2014,46381,0,0,0,3,1,0,4,3,0,0,0,0,0,0,0,2,2,2,609760,CARVER MILITARY HS,46381,,1850.0,609760,228,609760,George Washington Carver Military Academy HS,504.0,10.0,0.0198,40.0,0.0794,477.0,0.9464
355,459,676,2010,46401,0,0,0,9,0,0,9,9,0,0,0,3,0,0,0,0,3,3,609762,JULIAN HS,46401,,1870.0,1870,77,1870,Julian HS,1224.0,,,153.0,0.125,1094.0,0.8937908496732027
356,461,1187,2011,46401,0,0,0,7,0,0,7,7,0,0,0,4,0,0,0,4,8,8,609762,JULIAN HS,46401,,1870.0,609762,507,609762,Percy L Julian High School,1224.0,0.0,0.0,170.0,0.1389,1180.0,0.9641
357,463,1732,2012,46401,0,0,0,7,1,0,8,8,0,0,0,0,0,0,0,5,5,4,609762,JULIAN HS,46401,,1870.0,609762,508,609762,Percy L Julian High School,1167.0,0.0,0.0,178.0,0.1525,1122.0,0.9614
358,465,2254,2013,46401,0,0,0,7,1,0,8,8,0,0,0,0,0,0,0,4,4,4,609762,JULIAN HS,46401,,1870.0,609762,484,609762,Percy L Julian High School,1057.0,1.0,0.0009460737937559131,181.0,0.17123935666982024,1014.0,0.9593188268684958
359,467,2763,2014,46401,0,0,0,7,1,0,8,8,0,0,0,0,0,0,0,4,4,3,609762,JULIAN HS,46401,,1870.0,609762,495,609762,Percy L Julian High School,871.0,1.0,0.0011,169.0,0.19399999999999998,823.0,0.9449
360,468,677,2010,46421,0,0,0,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,609764,JUAREZ HS,46421,,1890.0,1890,78,1890,Juarez HS,1630.0,210.0,0.12883435582822084,215.0,0.13190184049079753,1550.0,0.950920245398773
361,469,1188,2011,46421,0,0,0,10,0,0,10,9,0,0,0,0,0,0,0,5,5,4,609764,JUAREZ HS,46421,,1890.0,609764,57,609764,Benito Juarez Community Academy High School,1683.0,227.0,0.1349,215.0,0.1277,1644.0,0.9768
362,470,1733,2012,46421,0,0,0,10,0,0,10,10,0,0,0,0,0,0,0,5,5,4,609764,JUAREZ HS,46421,,1890.0,609764,59,609764,Benito Juarez Community Academy High School,1790.0,246.0,0.1374,238.0,0.133,1742.0,0.9732
363,471,2255,2013,46421,0,0,0,5,1,0,6,5,0,0,0,0,0,0,0,6,6,6,609764,JUAREZ HS,46421,,1890.0,609764,50,609764,Benito Juarez Community Academy High School,1684.0,222.0,0.1318289786223278,235.0,0.13954869358669833,1625.0,0.9649643705463185
364,472,2764,2014,46421,0,0,0,5,1,0,6,5,0,0,0,0,0,0,0,6,6,6,609764,JUAREZ HS,46421,,1890.0,609764,49,609764,Benito Juarez Community Academy High School,1676.0,238.0,0.142,247.0,0.1474,1619.0,0.966
365,473,678,2010,46431,0,0,0,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,609691,NORTH-GRAND HS,46431,,1140.0,1140,18,1140,North-Grand HS,875.0,103.0,0.11771428571428573,141.0,0.16114285714285714,799.0,0.9131428571428571
366,474,1189,2011,46431,0,0,0,5,0,0,5,5,0,0,0,0,0,0,0,2,2,2,609691,NORTH-GRAND HS,46431,,1140.0,609691,481,609691,North-Grand High School,883.0,132.0,0.1495,127.0,0.1438,844.0,0.9558
367,475,1734,2012,46431,0,0,0,6,1,0,7,6,0,0,0,0,0,0,0,3,3,3,609691,NORTH-GRAND HS,46431,,1140.0,609691,483,609691,North-Grand High School,904.0,152.0,0.1681,141.0,0.156,871.0,0.9635
368,476,2256,2013,46431,0,0,0,5,1,0,6,6,0,0,0,1,0,0,0,3,4,4,609691,NORTH-GRAND HS,46431,,1140.0,609691,457,609691,North-Grand High School,910.0,175.0,0.19230769230769232,159.0,0.17472527472527472,878.0,0.9648351648351648
369,477,2765,2014,46431,0,0,0,5,1,0,6,5,0,0,0,1,0,0,0,3,4,4,609691,NORTH-GRAND HS,46431,,1140.0,609691,465,609691,North-Grand High School,923.0,198.0,0.2145,147.0,0.1593,900.0,0.9751
370,479,679,2010,46471,0,0,0,4,0,0,4,3,0,0,0,0,0,0,0,0,0,0,610334,RABY HS,46471,,7690.0,7690,617,7690,Raby HS,558.0,3.0,0.005376344086021507,92.0,0.16487455197132614,513.0,0.9193548387096774
371,481,1190,2011,46471,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,2,2,2,610334,RABY HS,46471,,7690.0,610334,7,610334,Al Raby High School,536.0,5.0,0.0093,92.0,0.1716,525.0,0.9795
372,483,1736,2012,46471,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,2,2,1,610334,RABY HS,46471,,7690.0,610334,8,610334,Al Raby High School,524.0,7.0,0.0134,118.0,0.2252,487.0,0.9294
373,485,2258,2013,46471,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,2,2,2,610334,RABY HS,46471,,7690.0,610334,7,610334,Al Raby High School,513.0,8.0,0.015594541910331385,124.0,0.24171539961013644,390.0,0.7602339181286549
374,487,2767,2014,46471,0,0,0,5,0,0,5,5,0,0,0,0,0,0,0,2,2,2,610334,RABY HS,46471,,7690.0,610334,7,610334,Al Raby High School,488.0,7.0,0.0143,121.0,0.248,479.0,0.9816
375,488,683,2010,46541,0,0,0,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,609703,DUSABLE HIGH,46541,*Pos Wrong DuSable,4140.0,4140,304,4140,Shabazz Chrt - DuSable,407.0,,,46.0,0.11302211302211305,382.0,0.9385749385749386
376,491,686,2010,47021,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,609678,JONES HS,47021,,1060.0,1060,5,1060,Jones CPHS,847.0,18.0,0.021251475796930343,90.0,0.10625737898465172,442.0,0.5218417945690673
377,492,1743,2012,47021,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,4,4,4,609678,JONES HS,47021,,1060.0,609678,665,609678,William Jones College Preparatory High School,883.0,19.0,0.0215,109.0,0.1234,425.0,0.4813
378,493,2269,2013,47021,0,0,0,5,2,0,7,7,0,0,0,0,0,0,0,4,4,4,609678,JONES HS,47021,,1060.0,609678,635,609678,William Jones College Preparatory High School,1124.0,23.0,0.020462633451957292,118.0,0.10498220640569396,535.0,0.4759786476868327
379,494,2776,2014,47021,0,0,0,5,2,0,7,7,0,0,0,0,0,0,0,4,4,4,609678,JONES HS,47021,,1060.0,609678,644,609678,William Jones College Preparatory High School,1432.0,33.0,0.023,126.0,0.08800000000000001,648.0,0.4525
380,495,689,2010,47051,0,0,2,2,0,0,4,4,0,0,0,0,0,0,0,0,0,0,609726,BROOKS HS,47051,,1500.0,1500,46,1500,Brooks CPHS,765.0,3.0,0.0039215686274509795,52.0,0.06797385620915032,658.0,0.8601307189542484
381,496,1199,2011,47051,0,0,2,2,0,0,4,4,0,0,0,0,0,0,0,3,3,3,609726,BROOKS HS,47051,,1500.0,609726,254,609726,Gwendolyn Brooks College Preparatory Academy HS,781.0,1.0,0.0013,51.0,0.0653,660.0,0.8451
382,497,1746,2012,47051,0,0,2,2,1,0,5,4,0,0,0,0,0,0,0,3,3,2,609726,BROOKS HS,47051,,1500.0,609726,254,609726,Gwendolyn Brooks College Preparatory Academy HS,745.0,1.0,0.0013,58.0,0.0779,563.0,0.7557
383,498,2272,2013,47051,0,0,2,3,0,0,5,5,0,0,0,0,0,0,0,3,3,3,609726,BROOKS HS,47051,,1500.0,609726,236,609726,Gwendolyn Brooks College Preparatory Academy HS,783.0,1.0,0.001277139208173691,41.0,0.05236270753512133,591.0,0.7547892720306514
384,499,2779,2014,47051,0,0,2,3,0,0,5,5,0,0,0,0,0,0,0,3,3,3,609726,BROOKS HS,47051,,1500.0,609726,238,609726,Gwendolyn Brooks College Preparatory Academy HS,790.0,0.0,0.0,43.0,0.0544,588.0,0.7443
385,500,694,2010,49081,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,609766,VAUGHN HS,49081,,1920.0,1920,79,1920,Vaughn Occp HS,218.0,66.0,0.3027522935779817,218.0,1.0,194.0,0.8899082568807339
386,501,1204,2011,49081,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,609766,VAUGHN HS,49081,,1920.0,609766,291,609766,Jacqueline B Vaughn Occupational High School,202.0,65.0,0.3218,202.0,1.0,178.0,0.8812
387,502,1752,2012,49081,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,2,1,609766,VAUGHN HS,49081,,1920.0,609766,292,609766,Jacqueline B Vaughn Occupational High School,209.0,67.0,0.3206,209.0,1.0,178.0,0.8517
388,503,2279,2013,49081,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,1,1,1,609766,VAUGHN HS,49081,,1920.0,609766,274,609766,Jacqueline B Vaughn Occupational High School,214.0,78.0,0.3644859813084112,214.0,1.0,176.0,0.8224299065420559
389,504,2785,2014,49081,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,1,1,1,609766,VAUGHN HS,49081,,1920.0,609766,276,609766,Jacqueline B Vaughn Occupational High School,201.0,63.0,0.3134,201.0,1.0,161.0,0.8009999999999999
390,505,695,2010,49091,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,609768,HOPE HS,49091,,1940.0,1940,87,1940,Hope CPHS,680.0,5.0,0.007352941176470587,124.0,0.18235294117647055,652.0,0.9588235294117649
391,506,1205,2011,49091,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,2,2,2,609768,HOPE HS,49091,,1940.0,609768,272,609768,Hope College Preparatory High School,560.0,3.0,0.0054,106.0,0.1893,551.0,0.9839
392,507,1753,2012,49091,0,0,0,1,2,0,3,2,0,0,0,0,0,0,0,2,2,1,609768,HOPE HS,49091,,1940.0,609768,272,609768,Hope College Preparatory High School,507.0,4.0,0.0079,101.0,0.1992,496.0,0.9783
393,508,2280,2013,49091,0,0,0,4,2,0,6,6,0,0,0,0,0,0,0,2,2,2,609768,HOPE HS,49091,,1940.0,609768,254,609768,Hope College Preparatory High School,391.0,9.0,0.023017902813299237,87.0,0.22250639386189255,386.0,0.9872122762148338
394,509,2786,2014,49091,0,0,0,4,2,0,6,5,0,0,0,0,0,0,0,2,2,1,609768,HOPE HS,49091,,1940.0,609768,255,609768,Hope College Preparatory High School,272.0,5.0,0.0184,56.0,0.2059,271.0,0.9963
395,510,697,2010,49141,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,610518,AUSTIN CCA HS,49141,Prev Austin Polytechnical,1065.0,1065,6,1065,Austin Poly Tech HS,363.0,,,72.0,0.19834710743801653,256.0,0.7052341597796143
396,512,697,2010,49141,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,610501,AUSTIN POLY HS,49141,,1065.0,1065,6,1065,Austin Poly Tech HS,363.0,,,72.0,0.19834710743801653,256.0,0.7052341597796143
397,513,698,2010,49151,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,610502,MARINE MILITARY HS,49151,,1085.0,1085,8,1085,Marine Math & Sci Mil HS,379.0,5.0,0.013192612137203168,22.0,0.058047493403693924,351.0,0.9261213720316622
398,514,1207,2011,49151,0,0,0,3,0,0,3,2,0,0,0,0,0,0,0,1,1,1,610502,MARINE MILITARY HS,49151,,1085.0,610502,416,610502,Marine Military Math and Science Academy,367.0,4.0,0.0109,28.0,0.0763,353.0,0.9619
399,515,1755,2012,49151,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1,1,1,610502,MARINE MILITARY HS,49151,,1085.0,610502,418,610502,Marine Military Math and Science Academy,376.0,5.0,0.0133,35.0,0.0931,360.0,0.9574
400,516,2283,2013,49151,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,2,2,2,610502,MARINE MILITARY HS,49151,,1085.0,610502,398,610502,Marine Military Math and Science Academy,401.0,11.0,0.027431421446384042,39.0,0.0972568578553616,387.0,0.9650872817955112
401,518,714,2010,53071,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,609693,WESTINGHOUSE HS,53071,,1160.0,1160,21,1160,Westinghouse HS,555.0,10.0,0.018018018018018014,44.0,0.07927927927927927,458.0,0.8252252252252252
402,519,1222,2011,53071,0,0,0,3,0,0,3,2,0,0,0,1,0,0,0,2,3,3,609693,WESTINGHOUSE HS,53071,,1160.0,609693,246,609693,George Westinghouse High School,828.0,21.0,0.0254,60.0,0.0725,715.0,0.8635
403,520,1771,2012,53071,0,0,0,3,0,0,3,3,0,0,0,1,0,0,0,4,5,4,609693,WESTINGHOUSE HS,53071,,1160.0,609693,246,609693,George Westinghouse High School,1116.0,21.0,0.0188,69.0,0.0618,935.0,0.8378
404,521,2295,2013,53071,0,0,0,4,1,0,5,5,0,0,0,1,0,0,0,4,5,5,609693,WESTINGHOUSE HS,53071,,1160.0,609693,231,609693,George Westinghouse College Prep,1125.0,21.0,0.018666666666666668,71.0,0.06311111111111113,942.0,0.8373333333333334
405,522,2801,2014,53071,0,0,0,4,1,0,5,5,0,0,0,1,0,0,0,4,5,4,609693,WESTINGHOUSE HS,53071,,1160.0,609693,232,609693,George Westinghouse College Prep,1123.0,20.0,0.0178,73.0,0.065,947.0,0.8433
406,523,719,2010,55011,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,610304,PHOENIX MILITARY HS,55011,,7310.0,7310,590,7310,Phoenix Mil Acad HS,432.0,9.0,0.02083333333333333,37.0,0.08564814814814815,406.0,0.9398148148148148
407,524,1227,2011,55011,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,610304,PHOENIX MILITARY HS,55011,,7310.0,610304,522,610304,Phoenix Military Academy High School,462.0,13.0,0.0281,40.0,0.0866,434.0,0.9394
408,525,1776,2012,55011,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,2,2,610304,PHOENIX MILITARY HS,55011,,7310.0,610304,521,610304,Phoenix Military Academy High School,429.0,7.0,0.0163,40.0,0.0932,406.0,0.9464
409,526,2300,2013,55011,0,0,0,2,1,0,3,3,0,0,0,0,0,0,0,2,2,2,610304,PHOENIX MILITARY HS,55011,,7310.0,610304,496,610304,Phoenix Military Academy High School,497.0,14.0,0.028169014084507043,50.0,0.1006036217303823,479.0,0.9637826961770624
410,527,2806,2014,55011,0,0,0,2,1,0,3,3,0,0,0,0,0,0,0,2,2,2,610304,PHOENIX MILITARY HS,55011,,7310.0,610304,507,610304,Phoenix Military Academy High School,501.0,16.0,0.0319,49.0,0.0978,479.0,0.9561
411,528,721,2010,55041,0,0,0,2,0,0,2,2,0,0,0,1,0,0,0,0,1,1,610309,CHGO DISCOVERY HS,55041,Bowen,7360.0,7360,594,7360,Chicago Discovery HS,321.0,25.0,0.0778816199376947,59.0,0.1838006230529595,292.0,0.909657320872274
412,529,724,2010,55111,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,610324,GLOBAL VISIONS HS,55111,Also included with Bowen,7550.0,7550,606,7550,Global Visions HS,140.0,1.0,0.0071428571428571435,40.0,0.2857142857142857,136.0,0.9714285714285714
413,530,725,2010,55161,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,610380,WILLIAMS HS,55161,,7200.0,7200,582,7200,Williams Prep Med HS,340.0,2.0,0.005882352941176471,20.0,0.05882352941176471,313.0,0.9205882352941176
414,531,2302,2013,55161,0,0,0,6,0,0,6,5,0,0,0,0,0,0,0,1,1,1,610380,WILLIAMS HS,55161,,7200.0,610380,136,610380,Daniel Hale Williams Prep School of Medicine,300.0,0.0,0.0,17.0,0.05666666666666665,263.0,0.8766666666666667
