,Unnamed: 0,Unnamed: 0_x,Unnamed: 0.1,Year,Dept/Unit Number,Job Title_Chief Safety & Security OFF,Job Title_Flex Team Security Officer,Job Title_Safety And Security Off,Job Title_School Security Officer,Job Title_Senior School Security Officer,Job Title_Senior Security Officer,Total Security,Total Security_Filled,Job Title_Career Counseling Manager,Job Title_Director of Counseling,"Job Title_Director, School Counseling & Post Secondary Advising",Job Title_Guidance Counselor Assistant,Job Title_HS Counseling Specialist,Job Title_K‐8 Counseling Specialist,Job Title_Manager-Secdry Schl Counselng,Job Title_School Counselor,Total Counseling,Total Counseling_Filled,School ID,pos_name_0,Unit_Number,Notes,Unnamed: 26,Unit Number,Unnamed: 0_y,Unit,School_x,Total_x,Bilingual_N,Bilingual_P,IEP_N,IEP_P,Free_Lunch_N,Free_Lunch_P,School Name_x,Status as of 2014,Status as of 2019,Attendance,5YR Grad Rate,School_y,Total_y,White No,White Pct,African American No,African American Pct,Native American/Alaskan No,Native American/Alaskan Pct,Asian/Pacific Islander No,Asian/Pacific Islander Pct,Hispanic No,Hispanic Pct,Multi-Racial No,Multi-Racial Pct,Asian No,Asian Pct,Hawaiian/Pacific Islander No,Hawaiian/Pacific Islander Pct,Not Available No,Not Available Pct,School Name_y,School Year,# of Misconducts,# of Group 1-2 Misconducts,# of Group 3-4 Misconducts,# of Group 5-6 Misconducts,# of Suspensions (includes ISS and OSS),"% of Misconducts Resulting in a Suspension
(includes ISS and OSS)",# of ISS,% of Misconducts Resulting in an ISS,ISS per 100 Students,# of Unique Students Receiving ISS,% of Unique Students Receiving ISS,Average Length of ISS,# of OSS,% of Misconducts Resulting in an OSS,OSS per 100 Students,# of Unique Students Receiving OSS,% of Unique Students Receiving OSS,Average Length of OSS,# of Police Notifications,% of Misconducts Resulting in a Police Notification,Police Notifications per 100 Students,# of Unique Students Receiving Police Notification,% of Unique Students Receiving Police Notification,# of Students Expelled,Expulsions per 100 Students
143,143,191,1210,2012,50181,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,609743,PHILLIPS AA HS,50181,,7960.0,609743,520,609743,Phillips Achievement Academy High School,67.0,0.0,0.0,8.0,0.1194,65.0,0.9701,PHILLIPS AA HS,Closed,Closed,32.8,24.1,Phillips AA HS,67.0,0.0,0.0,52.0,77.6,0.0,0.0,0.0,0.0,14.0,20.9,0.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,PHILLIPS AA HS,2012.0,77.0,5.0,68.0,4.0,77.0,100.0,1.0,1.3,1.85,1.0,1.8,1.0,76.0,98.7,140.36,37.0,68.3,3.33,1.0,1.3,1.85,1.0,1.8,0.0,0.0
144,144,195,702,2011,50191,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,609706,FENGER AA HS,50191,,7970.0,7970,640,7970,Fenger AA HS,105.0,,,8.0,0.0761904761904762,104.0,0.9904761904761904,FENGER AA HS,Closed,Closed,73.1,23.4,Fenger AA HS,105.0,0.0,0.0,104.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,145,196,702,2011,50191,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,609705,FENGER HS,50191,,1310.0,1310,29,1310,Fenger  HS,784.0,1.0,0.0012755102040816323,161.0,0.20535714285714285,692.0,0.8826530612244898,FENGER HS,,,74.8,34.1,Fenger  HS,784.0,0.0,0.0,773.0,98.6,1.0,0.1,0.0,0.0,8.0,1.0,1.0,0.1,0.0,0.0,1.0,0.1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,146,197,1211,2012,50191,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,609706,FENGER AA HS,50191,,7970.0,609706,199,609706,Fenger Achievement Academy High School,85.0,0.0,0.0,8.0,0.0941,84.0,0.9882,FENGER AA HS,Closed,Closed,74.7,23.4,Fenger AA HS,85.0,0.0,0.0,84.0,98.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,FENGER AA HS,2012.0,323.0,223.0,94.0,6.0,297.0,92.0,196.0,60.7,256.92,59.0,77.3,1.32,101.0,31.3,132.39,50.0,65.5,4.81,6.0,1.9,7.86,6.0,7.9,0.0,0.0
147,147,198,1211,2012,50191,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,609705,FENGER HS,50191,,1310.0,609705,125,609705,Christian Fenger Academy High School,688.0,2.0,0.0029,140.0,0.2035,676.0,0.9826,FENGER HS,,,77.9,43.9,Fenger  HS,688.0,0.0,0.0,679.0,98.7,1.0,0.1,0.0,0.0,7.0,1.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,FENGER HS,2012.0,2548.0,1704.0,718.0,126.0,1933.0,75.9,1371.0,53.8,229.0,438.0,73.2,1.29,562.0,22.1,93.87,285.0,47.6,4.43,67.0,2.6,11.19,59.0,9.9,10.0,1.67
148,148,200,1761,2013,50191,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,1,1,0,609705,FENGER HS,50191,,1310.0,609705,129,609705,Christian Fenger Academy High School,508.0,2.0,0.0039,108.0,0.2126,503.0,0.9902,FENGER HS,,,80.3,50.5,Fenger  HS,508.0,0.0,0.0,498.0,98.0,1.0,0.2,0.0,0.0,7.0,1.4,2.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,FENGER HS,2013.0,2659.0,1581.0,914.0,164.0,1755.0,66.0,1191.0,44.8,260.11,345.0,75.3,1.42,564.0,21.2,123.18,239.0,52.2,4.52,48.0,1.8,10.48,40.0,8.7,6.0,1.31
149,149,202,704,2011,51021,0,0,0,11,0,0,11,11,0,0,0,0,0,0,0,0,0,0,609710,HARLAN HS,51021,,1350.0,1350,33,1350,Harlan HS,1260.0,1.0,0.0007936507936507938,227.0,0.18015873015873016,1120.0,0.8888888888888888,HARLAN HS,,,81.4,47.1,Harlan HS,1260.0,0.0,0.0,1246.0,98.9,0.0,0.0,0.0,0.0,9.0,0.7,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,150,203,1213,2012,51021,0,0,0,10,0,0,10,10,0,0,0,0,0,0,0,5,5,5,609710,HARLAN HS,51021,,1350.0,609710,339,609710,John M Harlan Community Academy High School,1243.0,1.0,0.0008,211.0,0.1698,1175.0,0.9453,HARLAN HS,,,70.5,47.3,Harlan HS,1243.0,1.0,0.1,1224.0,98.5,0.0,0.0,0.0,0.0,8.0,0.6,6.0,0.5,0.0,0.0,1.0,0.1,3.0,0.2,HARLAN HS,2012.0,2554.0,1267.0,1092.0,195.0,2234.0,87.5,1363.0,53.4,118.85,598.0,52.1,2.23,871.0,34.1,75.95,425.0,37.1,4.51,45.0,1.8,3.92,43.0,3.7,5.0,0.44
151,151,204,1763,2013,51021,0,0,0,10,1,0,11,11,0,0,0,0,0,0,0,5,5,5,609710,HARLAN HS,51021,,1350.0,609710,341,609710,John M Harlan Community Academy High School,1174.0,1.0,0.0009,215.0,0.1831,1086.0,0.925,HARLAN HS,,,71.1,48.8,Harlan HS,1174.0,2.0,0.2,1152.0,98.1,1.0,0.1,0.0,0.0,6.0,0.5,7.0,0.6,0.0,0.0,0.0,0.0,6.0,0.5,HARLAN HS,2013.0,1853.0,548.0,1045.0,260.0,1766.0,95.3,1192.0,64.3,115.59,540.0,52.4,2.22,574.0,31.0,55.66,330.0,32.0,4.18,47.0,2.5,4.56,44.0,4.3,4.0,0.39
152,152,205,2285,2014,51021,0,0,0,9,1,0,10,10,0,0,0,0,0,0,0,4,4,4,609710,HARLAN HS,51021,,1350.0,609710,320,609710,John M Harlan Community Academy High School,918.0,1.0,0.0010893246187363835,178.0,0.19389978213507625,825.0,0.8986928104575164,HARLAN HS,,,77.8,52.6,,918.0,0.0,0.0,904.0,98.5,1.0,0.1,0.0,0.0,6.0,0.7,6.0,0.7,1.0,0.1,0.0,0.0,0.0,0.0,HARLAN HS,2014.0,1587.0,628.0,829.0,130.0,1479.0,93.2,1057.0,66.6,122.06,448.0,51.7,1.89,422.0,26.6,48.73,236.0,27.3,3.21,38.0,2.4,4.39,36.0,4.2,1.0,0.12
153,153,206,2791,2015,51021,0,0,0,9,1,0,10,7,0,0,0,0,0,0,0,4,4,3,609710,HARLAN HS,51021,,1350.0,609710,323,609710,John M Harlan Community Academy High School,760.0,1.0,0.0013,149.0,0.1961,714.0,0.9395,HARLAN HS,,,79.7,61.5,HARLAN HS,760.0,0.0,0.0,747.0,98.3,1.0,0.1,0.0,0.0,6.0,0.8,3.0,0.4,1.0,0.1,0.0,0.0,2.0,0.3,HARLAN HS,2015.0,358.0,135.0,130.0,93.0,333.0,93.0,220.0,61.5,30.86,153.0,21.5,1.85,113.0,31.6,15.85,91.0,12.8,3.8,17.0,4.7,2.38,16.0,2.2,2.0,0.28
154,154,209,706,2011,51071,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,609734,TAFT HS,51071,,1580.0,1580,53,1580,Taft HS,2810.0,206.0,0.07330960854092526,408.0,0.14519572953736656,1596.0,0.5679715302491103,TAFT HS,,,89.1,65.4,Taft HS,2810.0,1405.0,50.0,76.0,2.7,19.0,0.7,2.0,0.1,1054.0,37.5,50.0,1.8,200.0,7.1,4.0,0.1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,155,210,706,2011,51071,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,609740,WELLS HS,51071,,1640.0,1640,59,1640,Wells HS,642.0,58.0,0.09034267912772584,130.0,0.20249221183800625,568.0,0.8847352024922118,WELLS HS,,,74.5,59.1,Wells HS,642.0,17.0,2.6,287.0,44.7,9.0,1.4,0.0,0.0,324.0,50.5,4.0,0.6,0.0,0.0,1.0,0.2,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,156,211,1214,2012,51071,0,0,0,4,0,0,4,3,0,0,0,0,0,0,0,1,1,1,609734,TAFT HS,51071,,1580.0,609734,663,609734,William Howard Taft High School,2921.0,182.0,0.0623,413.0,0.1414,1818.0,0.6224,TAFT HS,,,89.3,70.7,Taft HS,2921.0,1429.0,48.9,69.0,2.4,14.0,0.5,0.0,0.0,1151.0,39.4,52.0,1.8,204.0,7.0,2.0,0.1,0.0,0.0,TAFT HS,2012.0,1385.0,373.0,907.0,105.0,1342.0,96.9,840.0,60.6,29.76,377.0,13.4,1.23,502.0,36.2,17.79,303.0,10.7,2.66,104.0,7.5,3.69,82.0,2.9,2.0,0.07
157,157,212,1214,2012,51071,0,0,0,4,0,0,4,3,0,0,0,0,0,0,0,1,1,1,609740,WELLS HS,51071,,1640.0,609740,638,609740,Wells Community Academy High School,630.0,56.0,0.0889,129.0,0.2048,614.0,0.9746,WELLS HS,,,81.3,53.8,Wells HS,630.0,14.0,2.2,287.0,45.6,4.0,0.6,0.0,0.0,315.0,50.0,9.0,1.4,1.0,0.2,0.0,0.0,0.0,0.0,WELLS HS,2012.0,580.0,193.0,324.0,63.0,576.0,99.3,154.0,26.6,25.72,130.0,21.7,1.38,422.0,72.8,70.48,232.0,38.7,2.41,5.0,0.9,0.84,5.0,0.8,0.0,0.0
158,158,213,1764,2013,51071,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,1,1,1,609734,TAFT HS,51071,,1580.0,609734,661,609734,William Howard Taft High School,3098.0,173.0,0.0558,394.0,0.1272,1929.0,0.6227,TAFT HS,,,90.5,71.7,Taft HS,3098.0,1492.0,48.2,72.0,2.3,13.0,0.4,4.0,0.1,1236.0,39.9,55.0,1.8,218.0,7.0,2.0,0.1,6.0,0.2,TAFT HS,2013.0,1230.0,416.0,639.0,175.0,1151.0,93.6,690.0,56.1,23.07,339.0,11.3,1.13,461.0,37.5,15.41,245.0,8.2,2.89,163.0,13.3,5.45,129.0,4.3,1.0,0.03
159,159,214,1764,2013,51071,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,1,1,1,609740,WELLS HS,51071,,1640.0,609740,636,609740,Wells Community Academy High School,611.0,61.0,0.0998,122.0,0.1997,599.0,0.9804,WELLS HS,,,80.3,54.3,Wells HS,611.0,10.0,1.6,267.0,43.7,5.0,0.8,0.0,0.0,322.0,52.7,6.0,1.0,1.0,0.2,0.0,0.0,0.0,0.0,WELLS HS,2013.0,858.0,376.0,426.0,56.0,815.0,95.0,288.0,33.6,48.9,176.0,29.9,1.3,527.0,61.4,89.49,215.0,36.5,1.97,10.0,1.2,1.7,9.0,1.5,0.0,0.0
160,160,215,2286,2014,51071,0,0,0,6,0,0,6,6,0,0,0,0,0,0,0,1,1,1,609734,TAFT HS,51071,,1580.0,609734,632,609734,William Howard Taft High School,3195.0,193.0,0.06040688575899844,388.0,0.12143974960876368,1930.0,0.6040688575899843,TAFT HS,,,89.6,77.4,,3195.0,1534.0,48.0,67.0,2.1,9.0,0.3,4.0,0.1,1270.0,39.7,58.0,1.8,244.0,7.6,3.0,0.1,6.0,0.2,TAFT HS,2014.0,496.0,127.0,292.0,77.0,474.0,95.6,263.0,53.0,8.61,181.0,5.9,1.52,211.0,42.5,6.91,153.0,5.0,2.98,72.0,14.5,2.36,63.0,2.1,1.0,0.03
161,161,216,2286,2014,51071,0,0,0,6,0,0,6,6,0,0,0,0,0,0,0,1,1,1,609740,WELLS HS,51071,,1640.0,609740,609,609740,Wells Community Academy High School,596.0,56.0,0.09395973154362416,134.0,0.22483221476510068,560.0,0.9395973154362416,WELLS HS,,,86.3,62.8,,596.0,17.0,2.9,277.0,46.5,2.0,0.3,0.0,0.0,294.0,49.3,4.0,0.7,1.0,0.2,1.0,0.2,0.0,0.0,WELLS HS,2014.0,367.0,152.0,197.0,18.0,199.0,54.2,26.0,7.1,4.65,23.0,4.1,1.35,173.0,47.1,30.97,112.0,20.0,2.13,20.0,5.4,3.58,18.0,3.2,0.0,0.0
162,162,217,2792,2015,51071,0,0,0,7,0,0,7,7,0,0,0,0,0,0,0,1,1,1,609734,TAFT HS,51071,,1580.0,609734,641,609734,William Howard Taft High School,3233.0,194.0,0.06,392.0,0.1212,1979.0,0.6121,TAFT HS,,,91.0,80.9,TAFT HS,3233.0,1557.0,48.2,68.0,2.1,9.0,0.3,3.0,0.1,1268.0,39.2,71.0,2.2,247.0,7.6,5.0,0.2,5.0,0.2,TAFT HS,2015.0,3412.0,1695.0,1645.0,72.0,864.0,25.3,695.0,20.4,22.51,388.0,12.6,1.09,169.0,5.0,5.47,105.0,3.4,1.78,120.0,3.5,3.89,93.0,3.0,0.0,0.0
163,163,218,2792,2015,51071,0,0,0,7,0,0,7,7,0,0,0,0,0,0,0,1,1,1,609740,WELLS HS,51071,,1640.0,609740,619,609740,Wells Community Academy High School,546.0,56.0,0.1026,140.0,0.2564,520.0,0.9524,WELLS HS,,,89.0,56.0,WELLS HS,546.0,10.0,1.8,292.0,53.5,1.0,0.2,0.0,0.0,238.0,43.6,2.0,0.4,2.0,0.4,0.0,0.0,1.0,0.2,WELLS HS,2015.0,228.0,95.0,120.0,13.0,139.0,61.0,98.0,43.0,18.64,72.0,13.7,1.33,41.0,18.0,7.8,33.0,6.3,3.05,23.0,10.1,4.37,22.0,4.2,0.0,0.0
164,164,221,707,2011,51091,0,0,0,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,610401,CLEMENTE AA HS,51091,,7980.0,7980,641,7980,Clemente AA HS,227.0,2.0,0.00881057268722467,14.0,0.06167400881057269,183.0,0.8061674008810573,CLEMENTE AA HS,Closed,Closed,52.1,25.0,Clemente AA HS,227.0,3.0,1.3,122.0,53.7,0.0,0.0,0.0,0.0,101.0,44.5,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,165,222,707,2011,51091,0,0,0,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,609759,CLEMENTE HS,51091,,1840.0,1840,74,1840,Clemente HS,1283.0,106.0,0.08261886204208885,279.0,0.21745908028059235,1025.0,0.798908807482463,CLEMENTE HS,,,70.1,48.5,Clemente HS,1283.0,24.0,1.9,414.0,32.3,2.0,0.2,0.0,0.0,822.0,64.1,20.0,1.6,1.0,0.1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,166,223,1215,2012,51091,0,0,0,5,0,0,5,5,0,0,0,0,0,0,0,4,4,4,610401,CLEMENTE AA HS,51091,,7980.0,610401,129,610401,Clemente Achievement Academy High School,184.0,7.0,0.038,17.0,0.0924,183.0,0.9946,CLEMENTE AA HS,Closed,Closed,64.8,18.7,Clemente AA HS,184.0,4.0,2.2,92.0,50.0,0.0,0.0,0.0,0.0,85.0,46.2,2.0,1.1,1.0,0.5,0.0,0.0,0.0,0.0,CLEMENTE AA HS,2012.0,298.0,85.0,158.0,55.0,248.0,83.2,0.0,0.0,0.0,0.0,0.0,0.0,248.0,83.2,161.86,110.0,71.8,5.62,46.0,15.4,30.02,33.0,21.5,0.0,0.0
167,167,224,1215,2012,51091,0,0,0,5,0,0,5,5,0,0,0,0,0,0,0,4,4,4,609759,CLEMENTE HS,51091,,1840.0,609759,550,609759,Roberto Clemente Community Academy High School,1007.0,77.0,0.0765,208.0,0.2066,985.0,0.9782,CLEMENTE HS,,,78.7,47.0,Clemente HS,1007.0,14.0,1.4,298.0,29.6,3.0,0.3,0.0,0.0,679.0,67.4,12.0,1.2,1.0,0.1,0.0,0.0,0.0,0.0,CLEMENTE HS,2012.0,666.0,208.0,292.0,166.0,538.0,80.8,0.0,0.0,0.0,0.0,0.0,0.0,538.0,80.8,58.24,282.0,30.5,5.01,117.0,17.6,12.67,87.0,9.4,3.0,0.32
168,168,226,1765,2013,51091,0,0,0,4,6,0,10,8,0,0,0,0,0,0,0,3,3,3,609759,CLEMENTE HS,51091,,1840.0,609759,549,609759,Roberto Clemente Community Academy High School,891.0,66.0,0.0741,178.0,0.1998,871.0,0.9776,CLEMENTE HS,,,81.2,50.9,Clemente HS,891.0,19.0,2.1,247.0,27.7,3.0,0.3,0.0,0.0,616.0,69.1,5.0,0.6,1.0,0.1,0.0,0.0,0.0,0.0,CLEMENTE HS,2013.0,1786.0,1386.0,254.0,146.0,803.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,803.0,45.0,103.15,363.0,46.6,2.67,42.0,2.4,5.39,37.0,4.8,6.0,0.77
169,169,228,2287,2014,51091,0,0,0,5,4,0,9,9,0,0,0,0,0,0,0,2,2,2,609759,CLEMENTE HS,51091,,1840.0,609759,523,609759,Roberto Clemente Community Academy High School,701.0,75.0,0.10699001426533523,151.0,0.21540656205420827,680.0,0.9700427960057059,CLEMENTE HS,,,82.0,61.0,,701.0,19.0,2.7,161.0,23.0,3.0,0.4,0.0,0.0,513.0,73.2,4.0,0.6,1.0,0.1,0.0,0.0,0.0,0.0,CLEMENTE HS,2014.0,1331.0,922.0,300.0,109.0,496.0,37.3,0.0,0.0,0.0,0.0,0.0,0.0,496.0,37.3,72.79,233.0,34.2,3.03,27.0,2.0,3.96,26.0,3.8,0.0,0.0
170,170,230,2793,2015,51091,0,0,0,5,3,0,8,7,0,0,0,0,0,0,0,4,4,3,609759,CLEMENTE HS,51091,,1840.0,609759,534,609759,Roberto Clemente Community Academy High School,733.0,78.0,0.1064,166.0,0.2265,706.0,0.9632,CLEMENTE HS,,,82.0,67.3,CLEMENTE HS,733.0,17.0,2.3,171.0,23.3,6.0,0.8,0.0,0.0,535.0,73.0,4.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,CLEMENTE HS,2015.0,2359.0,1430.0,784.0,145.0,593.0,25.1,0.0,0.0,0.0,0.0,0.0,0.0,593.0,25.1,82.03,269.0,37.2,2.43,10.0,0.4,1.38,10.0,1.4,2.0,0.28
171,171,232,708,2011,52011,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,610392,WORLD LANGUAGE HS,52011,,4460.0,4460,334,4460,World Language HS,379.0,62.0,0.16358839050131924,56.0,0.14775725593667546,372.0,0.9815303430079156,WORLD LANGUAGE HS,,,91.7,67.8,World Language HS,379.0,2.0,0.5,26.0,6.9,2.0,0.5,0.0,0.0,349.0,92.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,172,233,1216,2012,52011,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,2,2,610392,WORLD LANGUAGE HS,52011,,4460.0,610392,680,610392,World Language Academy High School,379.0,60.0,0.1583,53.0,0.1398,375.0,0.9894,WORLD LANGUAGE HS,,,93.4,59.8,World Language HS,379.0,2.0,0.5,25.0,6.6,2.0,0.5,0.0,0.0,347.0,91.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.8,WORLD LANGUAGE HS,2012.0,76.0,14.0,46.0,16.0,76.0,100.0,13.0,17.1,3.5,12.0,3.2,1.08,63.0,82.9,16.97,40.0,10.8,5.46,2.0,2.6,0.54,1.0,0.3,0.0,0.0
173,173,234,2288,2014,52011,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,2,610392,WORLD LANGUAGE HS,52011,,4460.0,610392,647,610392,World Language Academy High School,353.0,64.0,0.1813031161473088,47.0,0.13314447592067988,342.0,0.9688385269121812,WORLD LANGUAGE HS,,,93.3,69.8,,353.0,1.0,0.3,36.0,10.2,1.0,0.3,0.0,0.0,315.0,89.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WORLD LANGUAGE HS,2014.0,71.0,28.0,35.0,8.0,48.0,67.6,11.0,15.5,3.22,10.0,2.9,1.09,37.0,52.1,10.81,28.0,8.2,2.19,2.0,2.8,0.58,2.0,0.6,0.0,0.0
174,174,235,2794,2015,52011,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,2,2,610392,WORLD LANGUAGE HS,52011,,4460.0,610392,656,610392,World Language Academy High School,341.0,65.0,0.1906,45.0,0.132,340.0,0.9971,WORLD LANGUAGE HS,,,92.5,82.3,WORLD LANGUAGE HS,341.0,1.0,0.3,34.0,10.0,0.0,0.0,0.0,0.0,306.0,89.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WORLD LANGUAGE HS,2015.0,43.0,9.0,33.0,1.0,18.0,41.9,10.0,23.3,3.06,9.0,2.8,1.1,8.0,18.6,2.45,8.0,2.4,1.25,3.0,7.0,0.92,3.0,0.9,0.0,0.0
175,175,239,709,2011,53011,0,0,0,13,0,0,13,13,0,0,0,1,0,0,0,0,1,1,609674,CHICAGO VOCATIONAL HS,53011,,1010.0,1010,0,1010,Chicago Voc HS,1106.0,5.0,0.004520795660036167,230.0,0.20795660036166366,1070.0,0.9674502712477396,CHICAGO VOCATIONAL HS,,,69.3,49.1,Chicago Voc HS,1106.0,1.0,0.1,1087.0,98.3,1.0,0.1,1.0,0.1,11.0,1.0,3.0,0.3,0.0,0.0,2.0,0.2,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,176,240,1217,2012,53011,0,0,0,13,0,0,13,13,0,0,0,1,0,0,0,3,4,3,609675,CHICAGO AA HS,53011,,,609675,122,609675,Chicago Vocational Achievement Academy HS,177.0,0.0,0.0,14.0,0.0791,175.0,0.9887,CHICAGO AA HS,Closed,Closed,76.5,27.0,Chicago Voc AA HS,177.0,0.0,0.0,174.0,98.3,0.0,0.0,0.0,0.0,3.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHICAGO AA HS,2012.0,240.0,34.0,175.0,31.0,217.0,90.4,4.0,1.7,2.52,4.0,2.5,1.0,213.0,88.8,134.23,80.0,50.4,3.83,47.0,19.6,29.62,35.0,22.1,1.0,0.63
177,177,241,1217,2012,53011,0,0,0,13,0,0,13,13,0,0,0,1,0,0,0,3,4,3,609674,CHICAGO VOCATIONAL HS,53011,,1010.0,609674,123,609674,Chicago Vocational Career Academy High School,827.0,5.0,0.006,195.0,0.2358,822.0,0.994,CHICAGO VOCATIONAL HS,,,80.4,53.8,Chicago Voc HS,827.0,0.0,0.0,811.0,98.1,1.0,0.1,1.0,0.1,10.0,1.2,2.0,0.2,0.0,0.0,2.0,0.2,0.0,0.0,CHICAGO VOCATIONAL HS,2012.0,590.0,229.0,257.0,104.0,518.0,87.8,98.0,16.6,12.44,79.0,10.0,1.28,420.0,71.2,53.32,239.0,30.3,3.86,83.0,14.1,10.54,69.0,8.8,12.0,1.52
178,178,243,1766,2013,53011,0,0,0,2,3,0,5,0,0,0,0,0,0,0,0,0,0,0,609674,CHICAGO VOCATIONAL HS,53011,,1010.0,609674,127,609674,Chicago Vocational Career Academy High School,965.0,7.0,0.0073,211.0,0.2187,935.0,0.9689,CHICAGO VOCATIONAL HS,,,83.8,53.9,Chicago Voc HS,965.0,0.0,0.0,941.0,97.5,0.0,0.0,1.0,0.1,14.0,1.5,2.0,0.2,0.0,0.0,1.0,0.1,6.0,0.6,CHICAGO VOCATIONAL HS,2013.0,887.0,468.0,316.0,103.0,813.0,91.7,483.0,54.5,55.17,267.0,30.5,1.39,330.0,37.2,37.69,220.0,25.1,3.64,136.0,15.3,15.53,113.0,12.9,3.0,0.34
179,179,245,2289,2014,53011,0,0,0,6,4,0,10,10,0,0,0,1,0,0,0,3,4,3,609674,CHICAGO VOCATIONAL HS,53011,,1010.0,609674,119,609674,Chicago Vocational Career Academy High School,990.0,12.0,0.01212121212121212,233.0,0.2353535353535353,968.0,0.9777777777777776,CHICAGO VOCATIONAL HS,,,86.9,67.7,,990.0,0.0,0.0,974.0,98.4,0.0,0.0,0.0,0.0,12.0,1.2,4.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,CHICAGO VOCATIONAL HS,2014.0,532.0,54.0,279.0,199.0,445.0,83.6,88.0,16.5,9.44,77.0,8.3,1.75,357.0,67.1,38.28,248.0,26.6,4.19,261.0,49.1,27.99,183.0,19.6,7.0,0.75
180,180,247,2796,2015,53011,0,0,0,7,5,0,12,11,0,0,0,1,0,0,0,2,3,3,609674,CHICAGO VOCATIONAL HS,53011,,1010.0,609674,117,609674,Chicago Vocational Career Academy High School,953.0,10.0,0.0105,257.0,0.2697,910.0,0.9549,CHICAGO VOCATIONAL HS,,,86.5,64.2,CHICAGO VOCATIONAL HS,953.0,0.0,0.0,934.0,98.0,1.0,0.1,0.0,0.0,12.0,1.3,6.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,CHICAGO VOCATIONAL HS,2015.0,328.0,25.0,176.0,127.0,190.0,57.9,33.0,10.1,3.63,33.0,3.6,1.88,157.0,47.9,17.26,125.0,13.7,3.32,175.0,53.4,19.24,128.0,14.1,0.0,0.0
181,181,249,710,2011,53021,0,0,0,9,0,0,9,9,0,0,0,0,0,0,0,0,0,0,609676,DUNBAR HS,53021,,1030.0,1030,2,1030,Dunbar Voc HS,1507.0,4.0,0.0026542800265428003,165.0,0.10948905109489053,1400.0,0.9289980092899799,DUNBAR HS,,,77.1,59.4,Dunbar Voc HS,1507.0,2.0,0.1,1475.0,97.9,2.0,0.1,0.0,0.0,16.0,1.1,8.0,0.5,2.0,0.1,1.0,0.1,1.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
